,BEARING,mean_ted,std_ted,freq_ted,island
2950,330,0.177068649,0.322751256,11670,TAU
2951,340,0.248742932,0.473752601,9707,TAU
2952,350,0.34341446,0.588018384,9014,TAU
2953,0,0.539928509,0.99580613,8790,TAU
2954,10,0.619275079,1.03045922,8891,TAU
2955,20,0.732163542,1.038544823,8791,TAU
2956,30,0.837732822,1.036803001,10125,TAU
2957,40,0.940445475,1.167626674,13526,TAU
2958,50,0.982252814,1.25509588,17247,TAU
2959,60,0.797993703,1.145664077,21986,TAU
2960,70,0.535968662,0.937492839,22478,TAU
2961,80,0.126432154,0.29589771,20566,TAU
2962,90,0.167870384,0.214646381,21625,TAU
2963,100,0.458495926,0.660926711,24852,TAU
2964,110,0.983140329,1.334282985,21541,TAU
2965,120,1.907306818,2.419308863,19383,TAU
2966,130,2.471784623,3.075278296,21069,TAU
2967,140,1.885465855,2.810467753,23629,TAU
2968,150,1.966895757,2.971475496,24646,TAU
2969,160,1.992344242,2.993447182,25096,TAU
2970,170,1.850218304,2.937765839,25072,TAU
2971,180,1.37714796,2.545155905,23089,TAU
2972,190,0.994184629,2.002112067,22913,TAU
2973,200,0.905067054,1.750321397,22755,TAU
2974,210,0.936645067,1.915422928,21492,TAU
2975,220,0.639898035,1.490142895,17966,TAU
2976,230,0.278474649,0.693674772,14372,TAU
2977,240,0.090834271,0.164227886,13423,TAU
2978,250,0.08606924,0.125013873,14636,TAU
2979,260,0.09306331,0.086662518,17180,TAU
2980,270,0.152225941,0.133258298,18691,TAU
2981,280,0.156011458,0.147398227,21363,TAU
2982,290,0.119105825,0.108472116,25044,TAU
2983,300,0.096450865,0.113123217,23461,TAU
2984,310,0.104442115,0.140531518,19034,TAU
2985,320,0.133806936,0.208443711,15703,TAU
2986,330,0.177068649,0.322751256,11670,TAU
2987,340,0.248742932,0.473752601,9707,TAU
2988,350,0.34341446,0.588018384,9014,TAU
2989,0,0.539928509,0.99580613,8790,TAU
2990,10,0.619275079,1.03045922,8891,TAU
2991,20,0.732163542,1.038544823,8791,TAU
2992,30,0.837732822,1.036803001,10125,TAU
2993,40,0.940445475,1.167626674,13526,TAU
2994,50,0.982252814,1.25509588,17247,TAU
2995,60,0.797993703,1.145664077,21986,TAU
2996,70,0.535968662,0.937492839,22478,TAU
2997,80,0.126432154,0.29589771,20566,TAU
2998,90,0.167870384,0.214646381,21625,TAU
2999,100,0.458495926,0.660926711,24852,TAU
3000,110,0.983140329,1.334282985,21541,TAU
3001,120,1.907306818,2.419308863,19383,TAU
3002,130,2.471784623,3.075278296,21069,TAU
3003,140,1.885465855,2.810467753,23629,TAU
3004,150,1.966895757,2.971475496,24646,TAU
3005,160,1.992344242,2.993447182,25096,TAU
3006,170,1.850218304,2.937765839,25072,TAU
3007,180,1.37714796,2.545155905,23089,TAU
3008,190,0.994184629,2.002112067,22913,TAU
3009,200,0.905067054,1.750321397,22755,TAU
3010,210,0.936645067,1.915422928,21492,TAU
3011,220,0.639898035,1.490142895,17966,TAU
3012,230,0.278474649,0.693674772,14372,TAU
3013,240,0.090834271,0.164227886,13423,TAU
3014,250,0.08606924,0.125013873,14636,TAU
3015,260,0.09306331,0.086662518,17180,TAU
3016,270,0.152225941,0.133258298,18691,TAU
3017,280,0.156011458,0.147398227,21363,TAU
3018,290,0.119105825,0.108472116,25044,TAU
3019,300,0.096450865,0.113123217,23461,TAU
3020,310,0.104442115,0.140531518,19034,TAU
3021,320,0.133806936,0.208443711,15703,TAU
3022,330,0.177068649,0.322751256,11670,TAU
3023,340,0.248742932,0.473752601,9707,TAU
3024,350,0.34341446,0.588018384,9014,TAU
3025,0,0.713737074,0.869242143,32266,TIN
3026,10,0.766756883,0.873251413,30485,TIN
3027,20,0.794777558,0.805730353,29612,TIN
3028,30,0.717684357,0.760323348,32047,TIN
3029,40,0.554893363,0.610586297,36839,TIN
3030,50,0.380577577,0.48760903,44077,TIN
3031,60,0.245341758,0.361502404,51067,TIN
3032,70,0.240160092,0.325606081,57550,TIN
3033,80,0.167345247,0.264087493,64753,TIN
3034,90,0.151022668,0.233492367,69337,TIN
3035,100,0.130778614,0.201609815,73230,TIN
3036,110,0.124120424,0.197306378,76209,TIN
3037,120,0.13291548,0.223739843,73685,TIN
3038,130,0.148925679,0.260283558,66653,TIN
3039,140,0.170026081,0.2838257,57224,TIN
3040,150,0.238242275,0.374184553,45213,TIN
3041,160,0.424736368,0.592883474,35589,TIN
3042,170,0.567297789,0.67063803,31386,TIN
3043,180,0.656036169,0.684252282,37677,TIN
3044,190,0.665337713,0.637090027,44186,TIN
3045,200,0.618365004,0.674971131,45303,TIN
3046,210,0.491133616,0.640758099,47488,TIN
3047,220,0.40435311,0.593751265,54782,TIN
3048,230,0.33041974,0.541543586,66083,TIN
3049,240,0.263806477,0.502246826,75593,TIN
3050,250,0.206550413,0.463629114,83942,TIN
3051,260,0.171072294,0.431052747,90081,TIN
3052,270,0.157105951,0.427198747,92313,TIN
3053,280,0.15540902,0.428727481,92363,TIN
3054,290,0.16565763,0.425326912,86332,TIN
3055,300,0.179504706,0.41244727,76653,TIN
3056,310,0.195499112,0.43614193,72048,TIN
3057,320,0.188318535,0.417121508,79352,TIN
3058,330,0.212514541,0.463286163,85003,TIN
3059,340,0.280883938,0.529253499,66836,TIN
3060,350,0.491129196,0.71787261,41262,TIN
3061,0,0.713737074,0.869242143,32266,TIN
3062,10,0.766756883,0.873251413,30485,TIN
3063,20,0.794777558,0.805730353,29612,TIN
3064,30,0.717684357,0.760323348,32047,TIN
3065,40,0.554893363,0.610586297,36839,TIN
3066,50,0.380577577,0.48760903,44077,TIN
3067,60,0.245341758,0.361502404,51067,TIN
3068,70,0.240160092,0.325606081,57550,TIN
3069,80,0.167345247,0.264087493,64753,TIN
3070,90,0.151022668,0.233492367,69337,TIN
3071,100,0.130778614,0.201609815,73230,TIN
3072,110,0.124120424,0.197306378,76209,TIN
3073,120,0.13291548,0.223739843,73685,TIN
3074,130,0.148925679,0.260283558,66653,TIN
3075,140,0.170026081,0.2838257,57224,TIN
3076,150,0.238242275,0.374184553,45213,TIN
3077,160,0.424736368,0.592883474,35589,TIN
3078,170,0.567297789,0.67063803,31386,TIN
3079,180,0.656036169,0.684252282,37677,TIN
3080,190,0.665337713,0.637090027,44186,TIN
3081,200,0.618365004,0.674971131,45303,TIN
3082,210,0.491133616,0.640758099,47488,TIN
3083,220,0.40435311,0.593751265,54782,TIN
3084,230,0.33041974,0.541543586,66083,TIN
3085,240,0.263806477,0.502246826,75593,TIN
3086,250,0.206550413,0.463629114,83942,TIN
3087,260,0.171072294,0.431052747,90081,TIN
3088,270,0.157105951,0.427198747,92313,TIN
3089,280,0.15540902,0.428727481,92363,TIN
3090,290,0.16565763,0.425326912,86332,TIN
3091,300,0.179504706,0.41244727,76653,TIN
3092,310,0.195499112,0.43614193,72048,TIN
3093,320,0.188318535,0.417121508,79352,TIN
3094,330,0.212514541,0.463286163,85003,TIN
3095,340,0.280883938,0.529253499,66836,TIN
3096,350,0.491129196,0.71787261,41262,TIN
3097,0,0.713737074,0.869242143,32266,TIN
3098,10,0.766756883,0.873251413,30485,TIN
3099,20,0.794777558,0.805730353,29612,TIN
3100,30,0.717684357,0.760323348,32047,TIN
3101,40,0.554893363,0.610586297,36839,TIN
3102,50,0.380577577,0.48760903,44077,TIN
3103,60,0.245341758,0.361502404,51067,TIN
3104,70,0.240160092,0.325606081,57550,TIN
3105,80,0.167345247,0.264087493,64753,TIN
3106,90,0.151022668,0.233492367,69337,TIN
3107,100,0.130778614,0.201609815,73230,TIN
3108,110,0.124120424,0.197306378,76209,TIN
3109,120,0.13291548,0.223739843,73685,TIN
3110,130,0.148925679,0.260283558,66653,TIN
3111,140,0.170026081,0.2838257,57224,TIN
3112,150,0.238242275,0.374184553,45213,TIN
3113,160,0.424736368,0.592883474,35589,TIN
3114,170,0.567297789,0.67063803,31386,TIN
3115,180,0.656036169,0.684252282,37677,TIN
3116,190,0.665337713,0.637090027,44186,TIN
3117,200,0.618365004,0.674971131,45303,TIN
3118,210,0.491133616,0.640758099,47488,TIN
3119,220,0.40435311,0.593751265,54782,TIN
3120,230,0.33041974,0.541543586,66083,TIN
3121,240,0.263806477,0.502246826,75593,TIN
3122,250,0.206550413,0.463629114,83942,TIN
3123,260,0.171072294,0.431052747,90081,TIN
3124,270,0.157105951,0.427198747,92313,TIN
3125,280,0.15540902,0.428727481,92363,TIN
3126,290,0.16565763,0.425326912,86332,TIN
3127,300,0.179504706,0.41244727,76653,TIN
3128,310,0.195499112,0.43614193,72048,TIN
3129,320,0.188318535,0.417121508,79352,TIN
3130,330,0.212514541,0.463286163,85003,TIN
3131,340,0.280883938,0.529253499,66836,TIN
3132,350,0.491129196,0.71787261,41262,TIN
3133,0,0.102370043,0.361791022,33268,TUT
3134,10,0.103461162,0.350146837,40089,TUT
3135,20,0.107510719,0.33392427,47690,TUT
3136,30,0.101940737,0.300070015,56210,TUT
3137,40,0.103163951,0.279548243,80621,TUT
3138,50,0.234711643,0.442129993,146185,TUT
3139,60,0.466103523,0.970494295,212614,TUT
3140,70,0.990669824,1.910094499,232177,TUT
3141,80,1.709550852,2.62238863,196999,TUT
3142,90,1.936219469,2.799326819,100937,TUT
3143,100,2.111589272,2.959247841,48726,TUT
3144,110,2.033850924,2.971527882,30306,TUT
3145,120,1.691397377,2.786263976,23348,TUT
3146,130,1.41831037,2.502142429,19147,TUT
3147,140,1.33617104,2.417504842,16620,TUT
3148,150,1.342574567,2.469508517,15166,TUT
3149,160,1.298799203,2.429587758,14876,TUT
3150,170,1.3343843,2.567387087,15162,TUT
3151,180,1.344042167,2.601283065,16972,TUT
3152,190,1.363303234,2.679265289,20256,TUT
3153,200,1.420282267,2.787764934,25856,TUT
3154,210,1.613552922,3.055715279,31661,TUT
3155,220,2.090253002,3.486211233,38143,TUT
3156,230,2.62713138,4.062901677,67569,TUT
3157,240,2.69477577,4.113406496,146684,TUT
3158,250,1.357711039,2.268177196,217539,TUT
3159,260,0.786660244,1.296987958,206729,TUT
3160,270,0.638058637,0.878026322,121828,TUT
3161,280,0.528220294,0.745763142,77815,TUT
3162,290,0.344485422,0.503261673,59622,TUT
3163,300,0.233412198,0.382899262,45765,TUT
3164,310,0.16389401,0.325079745,35829,TUT
3165,320,0.127833608,0.299742691,30587,TUT
3166,330,0.112000904,0.311803074,27484,TUT
3167,340,0.10053868,0.317981359,27221,TUT
3168,350,0.093329491,0.320823748,29100,TUT
3169,0,0.102370043,0.361791022,33268,TUT
3170,10,0.103461162,0.350146837,40089,TUT
3171,20,0.107510719,0.33392427,47690,TUT
3172,30,0.101940737,0.300070015,56210,TUT
3173,40,0.103163951,0.279548243,80621,TUT
3174,50,0.234711643,0.442129993,146185,TUT
3175,60,0.466103523,0.970494295,212614,TUT
3176,70,0.990669824,1.910094499,232177,TUT
3177,80,1.709550852,2.62238863,196999,TUT
3178,90,1.936219469,2.799326819,100937,TUT
3179,100,2.111589272,2.959247841,48726,TUT
3180,110,2.033850924,2.971527882,30306,TUT
3181,120,1.691397377,2.786263976,23348,TUT
3182,130,1.41831037,2.502142429,19147,TUT
3183,140,1.33617104,2.417504842,16620,TUT
3184,150,1.342574567,2.469508517,15166,TUT
3185,160,1.298799203,2.429587758,14876,TUT
3186,170,1.3343843,2.567387087,15162,TUT
3187,180,1.344042167,2.601283065,16972,TUT
3188,190,1.363303234,2.679265289,20256,TUT
3189,200,1.420282267,2.787764934,25856,TUT
3190,210,1.613552922,3.055715279,31661,TUT
3191,220,2.090253002,3.486211233,38143,TUT
3192,230,2.62713138,4.062901677,67569,TUT
3193,240,2.69477577,4.113406496,146684,TUT
3194,250,1.357711039,2.268177196,217539,TUT
3195,260,0.786660244,1.296987958,206729,TUT
3196,270,0.638058637,0.878026322,121828,TUT
3197,280,0.528220294,0.745763142,77815,TUT
3198,290,0.344485422,0.503261673,59622,TUT
3199,300,0.233412198,0.382899262,45765,TUT
3200,310,0.16389401,0.325079745,35829,TUT
3201,320,0.127833608,0.299742691,30587,TUT
3202,330,0.112000904,0.311803074,27484,TUT
3203,340,0.10053868,0.317981359,27221,TUT
3204,350,0.093329491,0.320823748,29100,TUT
3205,0,0.102370043,0.361791022,33268,TUT
3206,10,0.103461162,0.350146837,40089,TUT
3207,20,0.107510719,0.33392427,47690,TUT
3208,30,0.101940737,0.300070015,56210,TUT
3209,40,0.103163951,0.279548243,80621,TUT
3210,50,0.234711643,0.442129993,146185,TUT
3211,60,0.466103523,0.970494295,212614,TUT
3212,70,0.990669824,1.910094499,232177,TUT
3213,80,1.709550852,2.62238863,196999,TUT
3214,90,1.936219469,2.799326819,100937,TUT
3215,100,2.111589272,2.959247841,48726,TUT
3216,110,2.033850924,2.971527882,30306,TUT
3217,120,1.691397377,2.786263976,23348,TUT
3218,130,1.41831037,2.502142429,19147,TUT
3219,140,1.33617104,2.417504842,16620,TUT
3220,150,1.342574567,2.469508517,15166,TUT
3221,160,1.298799203,2.429587758,14876,TUT
3222,170,1.3343843,2.567387087,15162,TUT
3223,180,1.344042167,2.601283065,16972,TUT
3224,190,1.363303234,2.679265289,20256,TUT
3225,200,1.420282267,2.787764934,25856,TUT
3226,210,1.613552922,3.055715279,31661,TUT
3227,220,2.090253002,3.486211233,38143,TUT
3228,230,2.62713138,4.062901677,67569,TUT
3229,240,2.69477577,4.113406496,146684,TUT
3230,250,1.357711039,2.268177196,217539,TUT
3231,260,0.786660244,1.296987958,206729,TUT
3232,270,0.638058637,0.878026322,121828,TUT
3233,280,0.528220294,0.745763142,77815,TUT
3234,290,0.344485422,0.503261673,59622,TUT
3235,300,0.233412198,0.382899262,45765,TUT
3236,310,0.16389401,0.325079745,35829,TUT
3237,320,0.127833608,0.299742691,30587,TUT
3238,330,0.112000904,0.311803074,27484,TUT
3239,340,0.10053868,0.317981359,27221,TUT
3240,350,0.093329491,0.320823748,29100,TUT
3241,0,0.042610026,0.023969474,11279,WAK
3242,10,0.037749696,0.020531546,11860,WAK
3243,20,0.033801229,0.018066321,11947,WAK
3244,30,0.029504247,0.01580073,12273,WAK
3245,40,0.026711323,0.014075848,13011,WAK
3246,50,0.022620516,0.01274649,13723,WAK
3247,60,0.018797785,0.011607893,14506,WAK
3248,70,0.015689285,0.01173702,14400,WAK
3249,80,0.015163466,0.011434402,14461,WAK
3250,90,0.016732956,0.012188239,16099,WAK
3251,100,0.018698729,0.012435118,18171,WAK
3252,110,0.020014101,0.012493357,20775,WAK
3253,120,0.022274053,0.012250372,26680,WAK
3254,130,0.023903567,0.012519047,38518,WAK
3255,140,0.024474694,0.012760929,34471,WAK
3256,150,0.024092224,0.012578161,22135,WAK
3257,160,0.023929722,0.011649363,14376,WAK
3258,170,0.025079208,0.011099086,10719,WAK
3259,180,0.024075964,0.009672265,8595,WAK
3260,190,0.024339506,0.009302357,7459,WAK
3261,200,0.025842126,0.00941552,6888,WAK
3262,210,0.028711799,0.010063525,6798,WAK
3263,220,0.032654183,0.01097818,7115,WAK
3264,230,0.038134928,0.012293752,7775,WAK
3265,240,0.045322087,0.014463214,8782,WAK
3266,250,0.055450603,0.017802059,10431,WAK
3267,260,0.069855507,0.024078407,12978,WAK
3268,270,0.089238541,0.036646243,15370,WAK
3269,280,0.11401128,0.049585181,18080,WAK
3270,290,0.118953288,0.063954655,18861,WAK
3271,300,0.109709262,0.065085518,17603,WAK
3272,310,0.091273773,0.060602099,15452,WAK
3273,320,0.074673915,0.048615572,14100,WAK
3274,330,0.064001081,0.040279058,12573,WAK
3275,340,0.054123782,0.030147672,11545,WAK
3276,350,0.048286418,0.027085914,11157,WAK
3277,0,0.042610026,0.023969474,11279,WAK
3278,10,0.037749696,0.020531546,11860,WAK
3279,20,0.033801229,0.018066321,11947,WAK
3280,30,0.029504247,0.01580073,12273,WAK
3281,40,0.026711323,0.014075848,13011,WAK
3282,50,0.022620516,0.01274649,13723,WAK
3283,60,0.018797785,0.011607893,14506,WAK
3284,70,0.015689285,0.01173702,14400,WAK
3285,80,0.015163466,0.011434402,14461,WAK
3286,90,0.016732956,0.012188239,16099,WAK
3287,100,0.018698729,0.012435118,18171,WAK
3288,110,0.020014101,0.012493357,20775,WAK
3289,120,0.022274053,0.012250372,26680,WAK
3290,130,0.023903567,0.012519047,38518,WAK
3291,140,0.024474694,0.012760929,34471,WAK
3292,150,0.024092224,0.012578161,22135,WAK
3293,160,0.023929722,0.011649363,14376,WAK
3294,170,0.025079208,0.011099086,10719,WAK
3295,180,0.024075964,0.009672265,8595,WAK
3296,190,0.024339506,0.009302357,7459,WAK
3297,200,0.025842126,0.00941552,6888,WAK
3298,210,0.028711799,0.010063525,6798,WAK
3299,220,0.032654183,0.01097818,7115,WAK
3300,230,0.038134928,0.012293752,7775,WAK
3301,240,0.045322087,0.014463214,8782,WAK
3302,250,0.055450603,0.017802059,10431,WAK
3303,260,0.069855507,0.024078407,12978,WAK
3304,270,0.089238541,0.036646243,15370,WAK
3305,280,0.11401128,0.049585181,18080,WAK
3306,290,0.118953288,0.063954655,18861,WAK
3307,300,0.109709262,0.065085518,17603,WAK
3308,310,0.091273773,0.060602099,15452,WAK
3309,320,0.074673915,0.048615572,14100,WAK
3310,330,0.064001081,0.040279058,12573,WAK
3311,340,0.054123782,0.030147672,11545,WAK
3312,350,0.048286418,0.027085914,11157,WAK
3313,0,0.042610026,0.023969474,11279,WAK
3314,10,0.037749696,0.020531546,11860,WAK
3315,20,0.033801229,0.018066321,11947,WAK
3316,30,0.029504247,0.01580073,12273,WAK
3317,40,0.026711323,0.014075848,13011,WAK
3318,50,0.022620516,0.01274649,13723,WAK
3319,60,0.018797785,0.011607893,14506,WAK
3320,70,0.015689285,0.01173702,14400,WAK
3321,80,0.015163466,0.011434402,14461,WAK
3322,90,0.016732956,0.012188239,16099,WAK
3323,100,0.018698729,0.012435118,18171,WAK
3324,110,0.020014101,0.012493357,20775,WAK
3325,120,0.022274053,0.012250372,26680,WAK
3326,130,0.023903567,0.012519047,38518,WAK
3327,140,0.024474694,0.012760929,34471,WAK
3328,150,0.024092224,0.012578161,22135,WAK
3329,160,0.023929722,0.011649363,14376,WAK
3330,170,0.025079208,0.011099086,10719,WAK
3331,180,0.024075964,0.009672265,8595,WAK
3332,190,0.024339506,0.009302357,7459,WAK
3333,200,0.025842126,0.00941552,6888,WAK
3334,210,0.028711799,0.010063525,6798,WAK
3335,220,0.032654183,0.01097818,7115,WAK
3336,230,0.038134928,0.012293752,7775,WAK
3337,240,0.045322087,0.014463214,8782,WAK
3338,250,0.055450603,0.017802059,10431,WAK
3339,260,0.069855507,0.024078407,12978,WAK
3340,270,0.089238541,0.036646243,15370,WAK
3341,280,0.11401128,0.049585181,18080,WAK
3342,290,0.118953288,0.063954655,18861,WAK
3343,300,0.109709262,0.065085518,17603,WAK
3344,310,0.091273773,0.060602099,15452,WAK
3345,320,0.074673915,0.048615572,14100,WAK
3346,330,0.064001081,0.040279058,12573,WAK
3347,340,0.054123782,0.030147672,11545,WAK
3348,350,0.048286418,0.027085914,11157,WAK
3349,0,0.341002675,0.795424968,10238,ASC
3350,10,0.448374697,0.875135406,9971,ASC
3351,20,0.545733606,0.994764995,10503,ASC
3352,30,0.713428586,1.179877355,10502,ASC
3353,40,0.872370801,1.300235257,10302,ASC
3354,50,1.110979244,1.520510269,9347,ASC
3355,60,1.303106212,1.688564106,8653,ASC
3356,70,1.587198326,1.876832595,8223,ASC
3357,80,1.585043487,1.783569634,7842,ASC
3358,90,1.54532829,1.534974306,6795,ASC
3359,100,1.701465813,1.624974509,6168,ASC
3360,110,3.146528232,2.67348686,5722,ASC
3361,120,4.769906698,3.200264519,5373,ASC
3362,130,6.604981248,3.349233153,4861,ASC
3363,140,6.019728267,4.249847586,5226,ASC
3364,150,6.973097565,3.963378861,5269,ASC
3365,160,4.893715097,4.279542637,3811,ASC
3366,170,7.502600442,3.708431319,3156,ASC
3367,180,8.995012454,2.233137051,4103,ASC
3368,190,7.572027689,3.581341763,8149,ASC
3369,200,5.691371529,4.092854004,11526,ASC
3370,210,3.612095404,3.341798884,14492,ASC
3371,220,2.871045575,2.76176214,16043,ASC
3372,230,3.647953576,2.761594023,14938,ASC
3373,240,3.28012106,2.478384639,12486,ASC
3374,250,3.635525722,2.671892852,10312,ASC
3375,260,2.82684488,2.554744319,9643,ASC
3376,270,2.540269248,2.420405108,9591,ASC
3377,280,1.704873172,1.783959434,9072,ASC
3378,290,1.705016942,1.708549787,8584,ASC
3379,300,1.603326866,1.692579634,7922,ASC
3380,310,1.20225273,1.495625567,8190,ASC
3381,320,0.804542483,1.330979815,8644,ASC
3382,330,0.570727253,1.178073029,8934,ASC
3383,340,0.379476107,0.920024663,10050,ASC
3384,350,0.27474496,0.708535417,10061,ASC
3385,0,0.341002675,0.795424968,10238,ASC
3386,10,0.448374697,0.875135406,9971,ASC
3387,20,0.545733606,0.994764995,10503,ASC
3388,30,0.713428586,1.179877355,10502,ASC
3389,40,0.872370801,1.300235257,10302,ASC
3390,50,1.110979244,1.520510269,9347,ASC
3391,60,1.303106212,1.688564106,8653,ASC
3392,70,1.587198326,1.876832595,8223,ASC
3393,80,1.585043487,1.783569634,7842,ASC
3394,90,1.54532829,1.534974306,6795,ASC
3395,100,1.701465813,1.624974509,6168,ASC
3396,110,3.146528232,2.67348686,5722,ASC
3397,120,4.769906698,3.200264519,5373,ASC
3398,130,6.604981248,3.349233153,4861,ASC
3399,140,6.019728267,4.249847586,5226,ASC
3400,150,6.973097565,3.963378861,5269,ASC
3401,160,4.893715097,4.279542637,3811,ASC
3402,170,7.502600442,3.708431319,3156,ASC
3403,180,8.995012454,2.233137051,4103,ASC
3404,190,7.572027689,3.581341763,8149,ASC
3405,200,5.691371529,4.092854004,11526,ASC
3406,210,3.612095404,3.341798884,14492,ASC
3407,220,2.871045575,2.76176214,16043,ASC
3408,230,3.647953576,2.761594023,14938,ASC
3409,240,3.28012106,2.478384639,12486,ASC
3410,250,3.635525722,2.671892852,10312,ASC
3411,260,2.82684488,2.554744319,9643,ASC
3412,270,2.540269248,2.420405108,9591,ASC
3413,280,1.704873172,1.783959434,9072,ASC
3414,290,1.705016942,1.708549787,8584,ASC
3415,300,1.603326866,1.692579634,7922,ASC
3416,310,1.20225273,1.495625567,8190,ASC
3417,320,0.804542483,1.330979815,8644,ASC
3418,330,0.570727253,1.178073029,8934,ASC
3419,340,0.379476107,0.920024663,10050,ASC
3420,350,0.27474496,0.708535417,10061,ASC
3421,0,0.341002675,0.795424968,10238,ASC
3422,10,0.448374697,0.875135406,9971,ASC
3423,20,0.545733606,0.994764995,10503,ASC
3424,30,0.713428586,1.179877355,10502,ASC
3425,40,0.872370801,1.300235257,10302,ASC
3426,50,1.110979244,1.520510269,9347,ASC
3427,60,1.303106212,1.688564106,8653,ASC
3428,70,1.587198326,1.876832595,8223,ASC
3429,80,1.585043487,1.783569634,7842,ASC
3430,90,1.54532829,1.534974306,6795,ASC
3431,100,1.701465813,1.624974509,6168,ASC
3432,110,3.146528232,2.67348686,5722,ASC
3433,120,4.769906698,3.200264519,5373,ASC
3434,130,6.604981248,3.349233153,4861,ASC
3435,140,6.019728267,4.249847586,5226,ASC
3436,150,6.973097565,3.963378861,5269,ASC
3437,160,4.893715097,4.279542637,3811,ASC
3438,170,7.502600442,3.708431319,3156,ASC
3439,180,8.995012454,2.233137051,4103,ASC
3440,190,7.572027689,3.581341763,8149,ASC
3441,200,5.691371529,4.092854004,11526,ASC
3442,210,3.612095404,3.341798884,14492,ASC
3443,220,2.871045575,2.76176214,16043,ASC
3444,230,3.647953576,2.761594023,14938,ASC
3445,240,3.28012106,2.478384639,12486,ASC
3446,250,3.635525722,2.671892852,10312,ASC
3447,260,2.82684488,2.554744319,9643,ASC
3448,270,2.540269248,2.420405108,9591,ASC
3449,280,1.704873172,1.783959434,9072,ASC
3450,290,1.705016942,1.708549787,8584,ASC
3451,300,1.603326866,1.692579634,7922,ASC
3452,310,1.20225273,1.495625567,8190,ASC
3453,320,0.804542483,1.330979815,8644,ASC
3454,330,0.570727253,1.178073029,8934,ASC
3455,340,0.379476107,0.920024663,10050,ASC
3456,350,0.27474496,0.708535417,10061,ASC
3457,0,0.538730993,0.628744555,3751,BAK
3458,10,0.439198241,0.416749412,3795,BAK
3459,20,0.462155756,0.307375369,3494,BAK
3460,30,0.409426615,0.26794052,3311,BAK
3461,40,0.450801191,0.213234046,3047,BAK
3462,50,0.469565884,0.224784079,3410,BAK
3463,60,0.513377929,0.238263438,3451,BAK
3464,70,0.636639981,0.302721048,3977,BAK
3465,80,0.688051953,0.264138288,6138,BAK
3466,90,0.66715834,0.2750807,6090,BAK
3467,100,0.55576537,0.241690903,7602,BAK
3468,110,0.773477304,0.866083785,6407,BAK
3469,120,1.744476754,1.871526996,5593,BAK
3470,130,3.140707711,2.968803989,4918,BAK
3471,140,4.91659073,3.865414195,3662,BAK
3472,150,6.048584852,3.625055639,2471,BAK
3473,160,6.065322478,3.216743078,1860,BAK
3474,170,5.38540191,2.271272551,1197,BAK
3475,180,4.479813681,1.525729304,1231,BAK
3476,190,4.163457141,1.166024971,1297,BAK
3477,200,3.897859555,1.07132977,1071,BAK
3478,210,3.063570256,1.191115332,1357,BAK
3479,220,2.26863629,0.991938519,1792,BAK
3480,230,1.490808483,1.05297089,2552,BAK
3481,240,0.775518871,0.795811746,3173,BAK
3482,250,0.755927669,0.935195772,3964,BAK
3483,260,1.217490705,0.898167148,3149,BAK
3484,270,1.364202665,1.064212194,3275,BAK
3485,280,1.623814049,1.414936224,2569,BAK
3486,290,1.441955187,1.337134571,3892,BAK
3487,300,1.974886163,1.47021043,4152,BAK
3488,310,1.522921477,1.452557917,4308,BAK
3489,320,1.133587153,1.305634386,4498,BAK
3490,330,0.882670103,1.161378775,4439,BAK
3491,340,0.716177281,0.964562946,4350,BAK
3492,350,0.594818348,0.719007995,4257,BAK
3493,0,0.538730993,0.628744555,3751,BAK
3494,10,0.439198241,0.416749412,3795,BAK
3495,20,0.462155756,0.307375369,3494,BAK
3496,30,0.409426615,0.26794052,3311,BAK
3497,40,0.450801191,0.213234046,3047,BAK
3498,50,0.469565884,0.224784079,3410,BAK
3499,60,0.513377929,0.238263438,3451,BAK
3500,70,0.636639981,0.302721048,3977,BAK
3501,80,0.688051953,0.264138288,6138,BAK
3502,90,0.66715834,0.2750807,6090,BAK
3503,100,0.55576537,0.241690903,7602,BAK
3504,110,0.773477304,0.866083785,6407,BAK
3505,120,1.744476754,1.871526996,5593,BAK
3506,130,3.140707711,2.968803989,4918,BAK
3507,140,4.91659073,3.865414195,3662,BAK
3508,150,6.048584852,3.625055639,2471,BAK
3509,160,6.065322478,3.216743078,1860,BAK
3510,170,5.38540191,2.271272551,1197,BAK
3511,180,4.479813681,1.525729304,1231,BAK
3512,190,4.163457141,1.166024971,1297,BAK
3513,200,3.897859555,1.07132977,1071,BAK
3514,210,3.063570256,1.191115332,1357,BAK
3515,220,2.26863629,0.991938519,1792,BAK
3516,230,1.490808483,1.05297089,2552,BAK
3517,240,0.775518871,0.795811746,3173,BAK
3518,250,0.755927669,0.935195772,3964,BAK
3519,260,1.217490705,0.898167148,3149,BAK
3520,270,1.364202665,1.064212194,3275,BAK
3521,280,1.623814049,1.414936224,2569,BAK
3522,290,1.441955187,1.337134571,3892,BAK
3523,300,1.974886163,1.47021043,4152,BAK
3524,310,1.522921477,1.452557917,4308,BAK
3525,320,1.133587153,1.305634386,4498,BAK
3526,330,0.882670103,1.161378775,4439,BAK
3527,340,0.716177281,0.964562946,4350,BAK
3528,350,0.594818348,0.719007995,4257,BAK
3529,0,0.538730993,0.628744555,3751,BAK
3530,10,0.439198241,0.416749412,3795,BAK
3531,20,0.462155756,0.307375369,3494,BAK
