"island","REGION","mean","sd","median","n_cells","na_cells","time"
"Saipan","MARIAN",17.1296882629395,0.68484778710777,17.2912521362305,5,0,1997-05-01
"Tinian","MARIAN",16.6022257123675,0.627954628131958,16.7201042175293,7,0,1997-05-01
"Jarvis","PRIAs",19.3036494255066,0.731205419690951,19.3354730606079,4,0,1997-05-01
"Rota","MARIAN",15.7929134368896,0.287257182330219,15.7931871414185,5,0,1997-05-01
"Aguijan","MARIAN",16.1913765271505,0.533359691155325,16.1701831817627,6,0,1997-05-01
"Sarigan","MARIAN",17.8259873390198,0.309132095396645,17.8159713745117,4,0,1997-05-01
"Guguan","MARIAN",15.463237285614,0.885043739997388,15.3293447494507,4,0,1997-05-01
"Pagan","MARIAN",15.7494530677795,0.44131428845469,15.8211336135864,4,0,1997-05-01
"Agrihan","MARIAN",15.3194907506307,0.323858741391372,15.3322343826294,6,0,1997-05-01
"Asuncion","MARIAN",14.5500166416168,0.772910809548467,14.4848017692566,4,0,1997-05-01
"Farallon de Pajaros","MARIAN",13.7149996757507,0.326537959108168,13.8273601531982,4,0,1997-05-01
"Tau","SAMOA",35.4367535909017,2.1093900377494,35.5610618591309,6,0,1997-05-01
"Alamagan","MARIAN",14.2737741470337,0.519375439516126,14.2772707939148,4,0,1997-05-01
"Swains","SAMOA",30.4916124343872,0.546768203767652,30.6068315505981,4,0,1997-05-01
"Howland","PRIAs",20.7776961326599,0.313718750167614,20.7840490341187,4,0,1997-05-01
"Laysan","NWHI",26.7629585266113,3.93411954269834,27.6413602828979,4,0,1997-05-01
"Nihoa","NWHI",33.5923614501953,2.80844960258124,34.9306640625,3,1,1997-05-01
"Maug","MARIAN",13.489753484726,0.669920833820998,13.4036288261414,4,0,1997-05-01
"Necker","NWHI",29.3508033752441,2.56044481733609,28.5840425491333,6,0,1997-05-01
"Ofu & Olosega","SAMOA",34.233873685201,2.66352949402177,33.7578506469727,6,0,1997-05-01
"Baker","PRIAs",21.1028205871582,0.363124511108786,21.155782699585,5,0,1997-05-01
"Hawaii","MHI",19.1485579411189,2.43550123374819,19.8127727508545,24,1,1997-06-01
"Maui","MHI",17.5672873854637,3.28749838438272,15.8773899078369,16,1,1997-06-01
"Oahu","MHI",18.1712037495204,1.63151485867672,18.0973844528198,14,1,1997-06-01
"Kauai","MHI",21.3128606478373,2.57180786204125,20.9492130279541,12,0,1997-06-01
"Molokai","MHI",16.9759765104814,2.25000343107986,16.3260307312012,11,1,1997-06-01
"Guam","MARIAN",12.961493396759,0.394498336985078,12.8254451751709,10,1,1997-06-01
"Lanai","MHI",15.5131127493722,0.961037322594314,15.4809980392456,7,1,1997-06-01
"Niihau","MHI",22.0564148426056,1.70950577150599,22.2574090957642,8,0,1997-06-01
"Tutuila","SAMOA",55.5530001322428,2.80894060751715,56.499324798584,6,0,1997-06-01
"Saipan","MARIAN",14.5560848236084,0.179983886140708,14.590931892395,5,0,1997-06-01
"Tinian","MARIAN",14.5143442153931,0.12696694538519,14.5022201538086,7,0,1997-06-01
"Jarvis","PRIAs",29.2583675384521,0.96525646601899,29.3702239990234,4,0,1997-06-01
"Rota","MARIAN",13.9486293792725,0.300475794739366,13.8815317153931,5,0,1997-06-01
"Aguijan","MARIAN",14.551011244456,0.153302971708891,14.5693130493164,6,0,1997-06-01
"Sarigan","MARIAN",16.5610213279724,0.281852580472383,16.5603141784668,4,0,1997-06-01
"Guguan","MARIAN",16.3374028205872,0.371103138705455,16.4002475738525,4,0,1997-06-01
"Pagan","MARIAN",15.6094200611115,0.405804500247377,15.65376329422,4,0,1997-06-01
"Agrihan","MARIAN",14.7891947428385,0.440784572916644,14.7966446876526,6,0,1997-06-01
"Asuncion","MARIAN",14.6295728683472,0.232664202215936,14.6099090576172,4,0,1997-06-01
"Farallon de Pajaros","MARIAN",13.606011390686,0.485034095865142,13.6121563911438,4,0,1997-06-01
"Tau","SAMOA",55.5528322855631,2.81117804996932,54.6096839904785,6,0,1997-06-01
"Alamagan","MARIAN",16.1677520275116,0.466727637150023,16.1827974319458,4,0,1997-06-01
"Swains","SAMOA",37.9493103027344,1.05596679311337,37.6829242706299,4,0,1997-06-01
"Howland","PRIAs",30.702805519104,0.74179234557058,30.6962041854858,4,0,1997-06-01
"Laysan","NWHI",12.1230390071869,1.42033266196572,11.7890701293945,4,0,1997-06-01
"Nihoa","NWHI",15.2370827992757,0.499646896950512,15.3565940856934,3,1,1997-06-01
"Maug","MARIAN",14.3104717731476,0.234136351621666,14.2762479782104,4,0,1997-06-01
"Necker","NWHI",15.2658468882243,1.41281250959938,15.1152677536011,6,0,1997-06-01
"Ofu & Olosega","SAMOA",55.6989930470785,2.67362033902642,55.0311908721924,6,0,1997-06-01
"Baker","PRIAs",33.7494766235352,0.902806333148381,33.9385566711426,5,0,1997-06-01
"Hawaii","MHI",23.959637482961,3.10537270516211,24.5617694854736,24,1,1997-07-01
"Maui","MHI",19.5997388362885,1.72399048184465,19.2259387969971,16,1,1997-07-01
"Oahu","MHI",23.1149347850255,1.52884769807134,22.7093143463135,14,1,1997-07-01
"Kauai","MHI",24.0919086138407,2.00414192431755,23.7640962600708,12,0,1997-07-01
"Molokai","MHI",20.3648064353249,1.90401808148044,20.7554950714111,11,1,1997-07-01
"Guam","MARIAN",15.7165783882141,0.574270259519757,15.7071542739868,10,1,1997-07-01
"Lanai","MHI",18.50937298366,1.30886728057868,18.3832168579102,7,1,1997-07-01
"Niihau","MHI",24.655344247818,1.29891670177368,24.2243757247925,8,0,1997-07-01
"Tutuila","SAMOA",40.3239924112956,1.36434092906478,40.2134780883789,6,0,1997-07-01
"Saipan","MARIAN",15.1449327468872,0.384802499307331,15.096905708313,5,0,1997-07-01
"Tinian","MARIAN",15.7028977530343,0.639597096237058,15.5550127029419,7,0,1997-07-01
"Jarvis","PRIAs",24.7494964599609,0.321824633297076,24.8096046447754,4,0,1997-07-01
"Rota","MARIAN",17.1469760894775,0.347724373800472,17.2623023986816,5,0,1997-07-01
"Aguijan","MARIAN",16.0860182444255,0.661243430710652,16.2019338607788,6,0,1997-07-01
"Sarigan","MARIAN",17.7914695739746,0.823659729043552,18.0093517303467,4,0,1997-07-01
"Guguan","MARIAN",18.0774145126343,0.604076315153609,18.0972814559937,4,0,1997-07-01
"Pagan","MARIAN",17.9429569244385,0.374369046439566,17.8831443786621,4,0,1997-07-01
"Agrihan","MARIAN",17.6194324493408,0.406546680875394,17.6613988876343,6,0,1997-07-01
"Asuncion","MARIAN",15.164160490036,0.526714606643533,15.1513872146606,4,0,1997-07-01
"Farallon de Pajaros","MARIAN",14.2805209159851,0.156757586319099,14.2683777809143,4,0,1997-07-01
"Tau","SAMOA",46.478219350179,1.72769709256298,45.9656238555908,6,0,1997-07-01
"Alamagan","MARIAN",17.2557992935181,0.389263070519966,17.2579002380371,4,0,1997-07-01
"Swains","SAMOA",33.5072145462036,1.60635088106415,33.3063163757324,4,0,1997-07-01
"Howland","PRIAs",22.101254940033,0.116669115835023,22.1200580596924,4,0,1997-07-01
"Laysan","NWHI",17.1665065288544,1.26846641113624,17.4256582260132,4,0,1997-07-01
"Nihoa","NWHI",21.0945924123128,0.260450570900969,20.9967403411865,3,1,1997-07-01
"Maug","MARIAN",14.0732522010803,0.372738144286648,14.0136046409607,4,0,1997-07-01
"Necker","NWHI",19.6075700124105,0.485576467013565,19.5293960571289,6,0,1997-07-01
"Ofu & Olosega","SAMOA",46.3400681813558,1.87741175187012,45.9656238555908,6,0,1997-07-01
"Baker","PRIAs",21.324690246582,0.406113114649681,21.4127674102783,5,0,1997-07-01
"Hawaii","MHI",28.3078779379527,2.81167975906785,27.8872051239014,24,1,1997-08-01
"Maui","MHI",20.9579824209213,2.42680386483474,21.0372524261475,16,1,1997-08-01
"Oahu","MHI",18.4258512769427,1.08905635839184,18.4578266143799,14,1,1997-08-01
"Kauai","MHI",18.6575317382812,1.6824297210493,18.3930110931396,12,0,1997-08-01
"Molokai","MHI",18.330414685336,1.52338154401416,18.4878005981445,11,1,1997-08-01
"Guam","MARIAN",16.919935798645,0.539738413812134,16.9088706970215,10,1,1997-08-01
"Lanai","MHI",19.4067170279367,2.09161212931303,19.5975131988525,7,1,1997-08-01
"Niihau","MHI",19.0650775432587,1.87935349609735,18.790641784668,8,0,1997-08-01
"Tutuila","SAMOA",31.6331780751546,1.63598108244739,31.5495491027832,6,0,1997-08-01
"Saipan","MARIAN",15.4706670761108,0.763739748538116,15.1898412704468,5,0,1997-08-01
"Tinian","MARIAN",15.5758951732091,0.725352059782069,15.5290307998657,7,0,1997-08-01
"Jarvis","PRIAs",19.0210018157959,1.15365486689183,18.9937295913696,4,0,1997-08-01
"Rota","MARIAN",16.8815128326416,0.366122119811193,16.8669395446777,5,0,1997-08-01
"Aguijan","MARIAN",15.5938178698222,0.636991980484075,15.5520453453064,6,0,1997-08-01
"Sarigan","MARIAN",16.8226947784424,0.356730999004983,16.851448059082,4,0,1997-08-01
"Guguan","MARIAN",17.6114635467529,0.216224821840659,17.6245031356812,4,0,1997-08-01
"Pagan","MARIAN",17.8952646255493,0.400015373736121,17.8245058059692,4,0,1997-08-01
"Agrihan","MARIAN",17.5473086039225,0.416549218207103,17.6371011734009,6,0,1997-08-01
"Asuncion","MARIAN",18.0227584838867,0.141845208342322,18.0041608810425,4,0,1997-08-01
"Farallon de Pajaros","MARIAN",18.6789336204529,0.281222293217449,18.5508594512939,4,0,1997-08-01
"Tau","SAMOA",32.1007013320923,2.57814959549431,31.8840322494507,6,0,1997-08-01
"Alamagan","MARIAN",17.8197660446167,0.187059269621232,17.7681770324707,4,0,1997-08-01
"Swains","SAMOA",29.5088849067688,0.602382544263992,29.488410949707,4,0,1997-08-01
"Howland","PRIAs",32.1177358627319,0.810710243864316,32.0705184936523,4,0,1997-08-01
"Laysan","NWHI",14.0963671207428,1.80460933934556,13.3270015716553,4,0,1997-08-01
"Nihoa","NWHI",18.3542296091716,1.18282732735287,18.2807064056396,3,1,1997-08-01
"Maug","MARIAN",18.0460963249207,0.192510545254729,18.0385503768921,4,0,1997-08-01
"Necker","NWHI",17.1612799962362,1.36670613564465,17.0235643386841,6,0,1997-08-01
"Ofu & Olosega","SAMOA",31.6528078715007,2.73793841658939,30.6461305618286,6,0,1997-08-01
"Baker","PRIAs",29.2717945098877,1.61108762210338,30.3275146484375,5,0,1997-08-01
"Hawaii","MHI",24.4073890844981,2.63894745500966,23.6342067718506,24,1,1997-09-01
"Maui","MHI",22.1182655096054,3.48899228824987,21.8222007751465,16,1,1997-09-01
"Oahu","MHI",23.1178530284337,1.55964528951175,23.062671661377,14,1,1997-09-01
"Kauai","MHI",21.272346496582,2.96211254329778,21.0580215454102,12,0,1997-09-01
"Molokai","MHI",21.7577653364702,2.32770306298377,21.1898994445801,11,1,1997-09-01
"Guam","MARIAN",13.672615814209,0.321183728482137,13.7458062171936,10,1,1997-09-01
"Lanai","MHI",19.8451543535505,1.84062752339901,19.4583911895752,7,1,1997-09-01
"Niihau","MHI",22.0268216133118,2.47113440808195,22.0264177322388,8,0,1997-09-01
"Tutuila","SAMOA",25.3487618764242,1.01583838200368,25.585036277771,6,0,1997-09-01
"Saipan","MARIAN",15.1513380050659,0.548142704352995,15.0591621398926,5,0,1997-09-01
"Tinian","MARIAN",14.8724215371268,0.329685271659959,14.7551298141479,7,0,1997-09-01
"Jarvis","PRIAs",16.600784778595,1.0984389119218,16.6089601516724,4,0,1997-09-01
"Rota","MARIAN",14.2582660675049,0.159335927618238,14.2726354598999,5,0,1997-09-01
"Aguijan","MARIAN",14.7183850606283,0.118038480692301,14.7519645690918,6,0,1997-09-01
"Sarigan","MARIAN",16.7019686698914,0.476247228818845,16.7934894561768,4,0,1997-09-01
"Guguan","MARIAN",17.9217538833618,0.266625450799913,17.8688125610352,4,0,1997-09-01
"Pagan","MARIAN",18.8900675773621,0.292694959154206,19.033543586731,4,0,1997-09-01
"Agrihan","MARIAN",20.4311447143555,0.513280560425905,20.6858234405518,6,0,1997-09-01
"Asuncion","MARIAN",21.6677522659302,0.728044648180723,21.4833517074585,4,0,1997-09-01
"Farallon de Pajaros","MARIAN",22.8736577033997,0.998072488472656,22.9531106948853,4,0,1997-09-01
"Tau","SAMOA",25.4658708572388,1.41544797994722,25.4829254150391,6,0,1997-09-01
"Alamagan","MARIAN",17.9417772293091,0.223305502682963,17.9635324478149,4,0,1997-09-01
"Swains","SAMOA",34.0677938461304,0.780462868157226,34.2410202026367,4,0,1997-09-01
"Howland","PRIAs",16.4718489646912,0.234917856093653,16.5378541946411,4,0,1997-09-01
"Laysan","NWHI",20.0773215293884,1.02169118535679,20.2634677886963,4,0,1997-09-01
"Nihoa","NWHI",22.6244761149089,0.214475100799141,22.5061187744141,3,1,1997-09-01
"Maug","MARIAN",21.4344115257263,0.628774103554726,21.3123474121094,4,0,1997-09-01
"Necker","NWHI",25.5521697998047,2.15266784569516,26.3403301239014,6,0,1997-09-01
"Ofu & Olosega","SAMOA",24.8668686548869,0.955400589994752,25.0691165924072,6,0,1997-09-01
"Baker","PRIAs",15.8324588775635,0.290468213762018,15.7970352172852,5,0,1997-09-01
"Hawaii","MHI",36.7322490215302,4.43457976677406,38.2308311462402,24,1,1997-10-01
"Maui","MHI",27.7565075159073,6.05893758752301,25.8588304519653,16,1,1997-10-01
"Oahu","MHI",25.7129092897688,1.17326306477819,25.7881288528442,14,1,1997-10-01
"Kauai","MHI",24.910410563151,1.52563759158988,25.1261167526245,12,0,1997-10-01
"Molokai","MHI",26.940033305775,4.13929341185299,26.1006946563721,11,1,1997-10-01
"Guam","MARIAN",18.1167963027954,1.12251210188934,18.15358543396,10,1,1997-10-01
"Lanai","MHI",22.9334411621094,1.59801522179372,22.701831817627,7,1,1997-10-01
"Niihau","MHI",24.353709936142,0.980380432948655,24.5451517105103,8,0,1997-10-01
"Tutuila","SAMOA",19.8843873341878,0.944378705079841,19.7621278762817,6,0,1997-10-01
"Saipan","MARIAN",25.6963939666748,1.20681992429587,26.272159576416,5,0,1997-10-01
"Tinian","MARIAN",25.1536693572998,1.1406113212782,25.1552791595459,7,0,1997-10-01
"Jarvis","PRIAs",39.226019859314,1.49466806096936,39.388298034668,4,0,1997-10-01
"Rota","MARIAN",21.5680755615234,1.09803277476,21.7937126159668,5,0,1997-10-01
"Aguijan","MARIAN",24.7251688639323,1.09466039615557,24.280987739563,6,0,1997-10-01
"Sarigan","MARIAN",28.9822187423706,0.45622593802766,29.082953453064,4,0,1997-10-01
"Guguan","MARIAN",27.6886916160583,0.750997137271589,27.4759922027588,4,0,1997-10-01
"Pagan","MARIAN",30.4163718223572,1.39218989610453,30.8311643600464,4,0,1997-10-01
"Agrihan","MARIAN",30.7073672612508,0.747959485247704,30.7211170196533,6,0,1997-10-01
"Asuncion","MARIAN",28.7167019844055,0.404614685630864,28.9095783233643,4,0,1997-10-01
"Farallon de Pajaros","MARIAN",28.2910528182983,0.337827881562415,28.2509794235229,4,0,1997-10-01
"Tau","SAMOA",23.9206886291504,0.890705437772538,24.2100162506104,6,0,1997-10-01
"Alamagan","MARIAN",25.6344261169434,1.96092378551658,25.54163646698,4,0,1997-10-01
"Swains","SAMOA",23.3350648880005,0.53623922334941,23.2220249176025,4,0,1997-10-01
"Howland","PRIAs",58.5382471084595,1.93772682973617,57.8892803192139,4,0,1997-10-01
"Laysan","NWHI",25.4884734153748,0.620439864667137,25.3240346908569,4,0,1997-10-01
"Nihoa","NWHI",30.5928198496501,0.47214835589248,30.6716709136963,3,1,1997-10-01
"Maug","MARIAN",29.0212578773499,0.678680877989316,29.0635213851929,4,0,1997-10-01
"Necker","NWHI",30.793540318807,3.42517038745082,32.2045125961304,6,0,1997-10-01
"Ofu & Olosega","SAMOA",23.1710948944092,1.08969644621266,23.1517972946167,6,0,1997-10-01
"Baker","PRIAs",68.499821472168,1.63433818214524,68.1437377929688,5,0,1997-10-01
"Hawaii","MHI",46.8939023017883,4.49780633434088,47.4783058166504,24,1,1997-11-01
"Maui","MHI",42.8371002674103,6.5282467758843,41.0829257965088,16,1,1997-11-01
"Oahu","MHI",45.5990630558559,3.22356243399092,45.1554260253906,14,1,1997-11-01
"Kauai","MHI",40.1748421986898,2.57770063004977,41.0837497711182,12,0,1997-11-01
"Molokai","MHI",45.6749316128817,7.18123483743996,44.4003868103027,11,1,1997-11-01
"Guam","MARIAN",23.9255187988281,1.1390156243911,23.8291444778442,10,1,1997-11-01
"Lanai","MHI",37.6418462480818,2.38097114628747,37.8859977722168,7,1,1997-11-01
"Niihau","MHI",41.2438235282898,1.69920926872735,42.0329265594482,8,0,1997-11-01
"Tutuila","SAMOA",22.1864042282104,0.601675193947229,22.3212156295776,6,0,1997-11-01
"Saipan","MARIAN",32.2759227752686,3.57668429261429,33.6275901794434,5,0,1997-11-01
"Tinian","MARIAN",30.0754740578788,3.24351310785882,28.8133354187012,7,0,1997-11-01
"Jarvis","PRIAs",36.0277290344238,0.421417972008246,36.0776462554932,4,0,1997-11-01
"Rota","MARIAN",25.0951126098633,0.790806395784727,25.0455799102783,5,0,1997-11-01
"Aguijan","MARIAN",28.7281115849813,2.47188240690243,27.7084312438965,6,0,1997-11-01
"Sarigan","MARIAN",43.6541013717651,1.47929509738266,43.680326461792,4,0,1997-11-01
"Guguan","MARIAN",47.6167249679565,2.51570550262741,47.5798206329346,4,0,1997-11-01
"Pagan","MARIAN",48.1383028030396,1.13851837671851,47.801061630249,4,0,1997-11-01
"Agrihan","MARIAN",40.878376642863,1.56390518400942,40.9322490692139,6,0,1997-11-01
"Asuncion","MARIAN",41.3116493225098,0.247490447973514,41.3724365234375,4,0,1997-11-01
"Farallon de Pajaros","MARIAN",40.4760427474976,0.570734434376881,40.4291458129883,4,0,1997-11-01
"Tau","SAMOA",23.42600218455,0.744087939773906,23.3843259811401,6,0,1997-11-01
"Alamagan","MARIAN",49.9709310531616,0.701661804303185,50.079137802124,4,0,1997-11-01
"Swains","SAMOA",21.5397291183472,0.315448078216532,21.4241714477539,4,0,1997-11-01
"Howland","PRIAs",24.2585201263428,0.655640631312288,24.2090377807617,4,0,1997-11-01
"Laysan","NWHI",43.9173135757446,4.0883864139337,43.6154975891113,4,0,1997-11-01
"Nihoa","NWHI",45.4743448893229,3.24975674251711,46.9188079833984,3,1,1997-11-01
"Maug","MARIAN",41.4655027389526,0.284450142595008,41.3903636932373,4,0,1997-11-01
"Necker","NWHI",50.7111994425456,8.53124559766594,53.6577110290527,6,0,1997-11-01
"Ofu & Olosega","SAMOA",23.6045420964559,0.953427549433457,23.3843259811401,6,0,1997-11-01
"Baker","PRIAs",27.1867862701416,1.30059016421391,27.7257823944092,5,0,1997-11-01
"Hawaii","MHI",80.3617604573568,6.54293433843872,79.9392318725586,24,1,1997-12-01
"Maui","MHI",59.6660211086273,10.7577358884577,60.41579246521,16,1,1997-12-01
"Oahu","MHI",52.3070556095668,3.85733361798312,51.8833293914795,14,1,1997-12-01
"Kauai","MHI",52.0377295811971,3.71355173055613,52.9198303222656,12,0,1997-12-01
"Molokai","MHI",54.4791107177734,9.29808819419815,50.0238342285156,11,1,1997-12-01
"Guam","MARIAN",29.409256362915,2.52383607664721,29.7270984649658,10,1,1997-12-01
"Lanai","MHI",47.4005143301828,2.00527552277056,47.8048820495605,7,1,1997-12-01
"Niihau","MHI",53.9066300392151,2.07679947022855,54.1034812927246,8,0,1997-12-01
"Tutuila","SAMOA",22.2161893844604,0.612219199837245,22.294340133667,6,0,1997-12-01
"Saipan","MARIAN",39.154174041748,4.15126644049363,39.6914367675781,5,0,1997-12-01
"Tinian","MARIAN",36.8098776681083,2.95130065204313,36.2238540649414,7,0,1997-12-01
"Jarvis","PRIAs",29.6659822463989,0.676455613135903,29.6175880432129,4,0,1997-12-01
"Rota","MARIAN",33.041381072998,1.71237454240918,34.0204124450684,5,0,1997-12-01
"Aguijan","MARIAN",35.7267316182454,2.10711704609267,35.010648727417,6,0,1997-12-01
"Sarigan","MARIAN",50.6422157287598,1.62679907440676,50.3673839569092,4,0,1997-12-01
"Guguan","MARIAN",49.6579599380493,1.91833633533042,49.9929332733154,4,0,1997-12-01
"Pagan","MARIAN",42.1434955596924,1.36756428459106,41.665412902832,4,0,1997-12-01
"Agrihan","MARIAN",44.2310651143392,2.3031372584019,44.5038681030273,6,0,1997-12-01
"Asuncion","MARIAN",40.7437591552734,2.23744147072089,40.7354621887207,4,0,1997-12-01
"Farallon de Pajaros","MARIAN",37.7004480361938,1.46576397711716,37.3295269012451,4,0,1997-12-01
"Tau","SAMOA",23.5488271713257,1.98621663831431,23.2126865386963,6,0,1997-12-01
"Alamagan","MARIAN",46.404764175415,2.26932796708273,45.9607524871826,4,0,1997-12-01
"Swains","SAMOA",16.3647422790527,1.07462183934505,16.502393245697,4,0,1997-12-01
"Howland","PRIAs",33.8547992706299,1.03234967154349,33.6746921539307,4,0,1997-12-01
"Laysan","NWHI",47.4628095626831,5.08582810134611,48.0327739715576,4,0,1997-12-01
"Nihoa","NWHI",56.5856615702311,4.27731660389242,58.7695274353027,3,1,1997-12-01
"Maug","MARIAN",38.7967853546143,0.582172683259457,38.6686954498291,4,0,1997-12-01
"Necker","NWHI",57.163189570109,8.94137948589951,60.2307052612305,6,0,1997-12-01
"Ofu & Olosega","SAMOA",22.6496569315592,1.78225417969877,22.1119184494019,6,0,1997-12-01
"Baker","PRIAs",36.1926330566406,1.08354316841538,36.2437629699707,5,0,1997-12-01
"Hawaii","MHI",41.0500844319661,5.23196240309833,39.4850177764893,24,1,1998-01-01
"Maui","MHI",36.3243728876114,4.4391648871044,36.5333595275879,16,1,1998-01-01
"Oahu","MHI",32.5164788109916,2.40236533353582,31.7207450866699,14,1,1998-01-01
"Kauai","MHI",41.4404516220093,5.94134358250593,41.7390842437744,12,0,1998-01-01
"Molokai","MHI",32.7675647735596,4.9758452071418,32.5356941223145,11,1,1998-01-01
"Guam","MARIAN",45.58916015625,2.07122104168111,46.0116176605225,10,1,1998-01-01
"Lanai","MHI",34.1025197165353,4.92275953742292,35.1051902770996,7,1,1998-01-01
"Niihau","MHI",36.667022228241,4.27160818909892,36.1330966949463,8,0,1998-01-01
